record,bullied_in_school,bullied_not_school,cyber_bullied,custom_age,sex,physically_attacked,physical_fighting,felt_lonely,close_friends,missed_school,other_students_kind_and_helpful,parents_understand_problems,most_of_the_time_or_always_felt_lonely,missed_classes
41191,Yes,Yes,No,16 years old,Female,0 times,0 times,Most of the time,3 or more,10 or more days,Sometimes,Sometimes,Yes,Yes
51655,No,No,No,15 years old,Female,0 times,1 time,Never,3 or more,1 or 2 days,Sometimes,Always,No,Yes
46732,No,No,No,14 years old,Female,0 times,0 times,Never,3 or more,1 or 2 days,Most of the time,Most of the time,No,Yes
25278,No,No,No,14 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Most of the time,Rarely,No,Yes
42946,Yes,No,No,14 years old,Male,0 times,0 times,Never,1,0 days,Rarely,Never,No,No
46343,Yes,Yes,Yes,16 years old,Female,0 times,0 times,Always,1,0 days,Never,Always,Yes,No
5969,No,No,No,13 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Always,Most of the time,No,No
1394,No,No,No,16 years old,Female,0 times,1 time,Never,3 or more,0 days,Always,Never,No,No
12431,No,No,No,14 years old,Male,0 times,1 time,Never,3 or more,0 days,Rarely,Sometimes,No,No
15978,No,Yes,No,17 years old,Male,0 times,1 time,Never,3 or more,0 days,Most of the time,Sometimes,No,No
13025,No,No,No,16 years old,Female,0 times,1 time,Sometimes,3 or more,0 days,Always,Rarely,No,No
30493,No,Yes,No,17 years old,Male,1 time,1 time,Rarely,3 or more,0 days,Sometimes,Sometimes,No,No
27512,No,Yes,Yes,16 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Sometimes,No,No
53596,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Most of the time,No,No
15352,No,No,No,14 years old,Male,1 time,0 times,Sometimes,0,0 days,Never,Never,No,No
47107,Yes,Yes,No,15 years old,Male,0 times,1 time,Sometimes,3 or more,0 days,Most of the time,Rarely,No,No
18891,No,No,Yes,14 years old,Male,0 times,0 times,Never,3 or more,1 or 2 days,Most of the time,Most of the time,No,Yes
44021,No,Yes,No,18 years old or older,Male,0 times,0 times,Never,2,0 days,Most of the time,Never,No,No
20932,Yes,Yes,No,15 years old,Male,0 times,1 time,Rarely,3 or more,0 days,Sometimes,Never,No,No
40130,No,No,No,16 years old,Male,0 times,0 times,Never,0,1 or 2 days,Most of the time,Most of the time,No,Yes
39092,No,No,No,16 years old,Female,1 time,1 time,Never,3 or more,0 days,Most of the time,Rarely,No,No
31381,No,Yes,No,15 years old,Male,0 times,0 times,Rarely,2,0 days,Rarely,Rarely,No,No
55433,Yes,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Rarely,Sometimes,No,No
12285,No,No,Yes,16 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Always,Always,No,Yes
40729,Yes,No,No,13 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Always,Always,No,No
13917,Yes,Yes,No,17 years old,Male,2 or 3 times,0 times,Most of the time,3 or more,1 or 2 days,Most of the time,Never,Yes,Yes
34576,Yes,Yes,No,15 years old,Male,6 or 7 times,8 or 9 times,Always,3 or more,1 or 2 days,Rarely,Never,Yes,Yes
52846,No,No,Yes,14 years old,Male,0 times,1 time,Never,3 or more,0 days,Sometimes,Always,No,No
40445,No,No,No,17 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Sometimes,Never,No,No
42106,Yes,No,No,16 years old,Male,0 times,6 or 7 times,Sometimes,1,1 or 2 days,Never,Always,No,Yes
26394,No,No,No,17 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Rarely,Rarely,No,No
42383,No,No,Yes,14 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Most of the time,No,No
3927,No,No,No,17 years old,Male,0 times,6 or 7 times,Rarely,3 or more,0 days,Always,Sometimes,No,No
28181,No,No,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
12568,Yes,No,No,17 years old,Male,1 time,0 times,Most of the time,3 or more,0 days,Most of the time,Never,Yes,No
25210,Yes,No,Yes,13 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Sometimes,Most of the time,No,No
43180,No,No,No,15 years old,Male,0 times,4 or 5 times,Rarely,2,0 days,Most of the time,Always,No,No
4078,No,Yes,Yes,16 years old,Male,0 times,0 times,Never,3 or more,1 or 2 days,Sometimes,Sometimes,No,Yes
35201,No,No,No,13 years old,Female,0 times,0 times,Never,2,0 days,Rarely,Always,No,No
35099,No,Yes,Yes,15 years old,Female,2 or 3 times,0 times,Most of the time,3 or more,0 days,Rarely,Most of the time,Yes,No
34686,No,Yes,Yes,16 years old,Female,1 time,0 times,Rarely,3 or more,0 days,Most of the time,Sometimes,No,No
5292,Yes,Yes,Yes,14 years old,Male,0 times,0 times,Never,0,1 or 2 days,Rarely,Sometimes,No,Yes
43767,No,No,No,17 years old,Male,0 times,0 times,Most of the time,3 or more,0 days,Rarely,Rarely,Yes,No
47050,Yes,No,No,17 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Never,No,No
5353,Yes,No,Yes,14 years old,Female,2 or 3 times,12 or more times,Never,3 or more,10 or more days,Always,Never,No,Yes
45186,No,No,No,13 years old,Male,0 times,0 times,Sometimes,2,0 days,Always,Most of the time,No,No
45448,No,No,No,14 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Sometimes,Most of the time,No,Yes
3692,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Rarely,Most of the time,No,No
31463,No,No,No,13 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Never,Sometimes,No,Yes
37267,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
4266,Yes,Yes,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
14080,No,No,No,15 years old,Female,0 times,0 times,Always,0,0 days,Most of the time,Rarely,Yes,No
31396,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Most of the time,No,No
28333,Yes,Yes,Yes,14 years old,Male,2 or 3 times,0 times,Sometimes,3 or more,0 days,Rarely,Always,No,No
25178,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,3 to 5 days,Sometimes,Never,No,Yes
19404,Yes,No,Yes,14 years old,Female,0 times,0 times,Never,2,0 days,Most of the time,Most of the time,No,No
52843,No,No,No,13 years old,Male,1 time,0 times,Rarely,3 or more,3 to 5 days,Sometimes,Never,No,Yes
52873,No,No,Yes,13 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Always,Most of the time,No,No
15698,No,No,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
39874,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Always,Sometimes,No,No
26111,No,No,Yes,17 years old,Male,0 times,0 times,Never,3 or more,0 days,Rarely,Always,No,No
20273,No,No,No,14 years old,Female,0 times,0 times,Never,0,0 days,Sometimes,Sometimes,No,No
43649,No,No,No,16 years old,Female,0 times,0 times,Sometimes,2,0 days,Rarely,Rarely,No,No
56569,No,No,No,14 years old,Female,0 times,0 times,Rarely,0,0 days,Most of the time,Never,No,No
44953,No,No,No,18 years old or older,Male,0 times,8 or 9 times,Rarely,3 or more,0 days,Always,Most of the time,No,No
55832,No,No,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Sometimes,Sometimes,No,No
12539,No,No,No,17 years old,Female,0 times,0 times,Rarely,2,0 days,Most of the time,Always,No,No
39173,Yes,Yes,Yes,17 years old,Female,0 times,0 times,Rarely,2,0 days,Rarely,Rarely,No,No
13603,Yes,No,No,17 years old,Male,0 times,0 times,Most of the time,2,0 days,Rarely,Never,Yes,No
26617,Yes,Yes,Yes,17 years old,Female,0 times,0 times,Sometimes,1,6 to 9 days,Sometimes,Most of the time,No,Yes
10357,No,No,Yes,16 years old,Female,0 times,0 times,Most of the time,1,0 days,Rarely,Never,Yes,No
467,No,No,No,15 years old,Female,0 times,0 times,Rarely,3 or more,3 to 5 days,Most of the time,Most of the time,No,Yes
36186,No,No,No,13 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Always,No,No
13657,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Sometimes,Rarely,No,No
3702,No,No,No,16 years old,Female,0 times,2 or 3 times,Always,2,0 days,Rarely,Always,Yes,No
27281,Yes,Yes,Yes,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Rarely,Rarely,No,No
21809,No,No,Yes,15 years old,Female,2 or 3 times,0 times,Most of the time,3 or more,0 days,Sometimes,Never,Yes,No
5538,Yes,Yes,Yes,15 years old,Male,2 or 3 times,2 or 3 times,Never,0,3 to 5 days,Sometimes,Sometimes,No,Yes
26124,No,Yes,No,17 years old,Female,0 times,0 times,Rarely,2,0 days,Most of the time,Sometimes,No,No
2309,Yes,Yes,No,15 years old,Male,2 or 3 times,2 or 3 times,Most of the time,3 or more,0 days,Rarely,Most of the time,Yes,No
5366,Yes,No,No,14 years old,Female,0 times,2 or 3 times,Sometimes,0,0 days,Always,Rarely,No,No
13488,No,No,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
17896,No,Yes,No,16 years old,Male,0 times,2 or 3 times,Sometimes,3 or more,1 or 2 days,Always,Always,No,Yes
21614,Yes,Yes,Yes,14 years old,Female,1 time,1 time,Never,3 or more,1 or 2 days,Rarely,Sometimes,No,Yes
26247,No,No,Yes,13 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Sometimes,No,No
46033,No,No,No,17 years old,Female,0 times,0 times,Never,1,0 days,Most of the time,Never,No,No
46151,Yes,Yes,Yes,16 years old,Female,0 times,0 times,Always,0,1 or 2 days,Most of the time,Rarely,Yes,Yes
28649,No,Yes,Yes,16 years old,Male,0 times,1 time,Never,2,1 or 2 days,Never,Never,No,Yes
32254,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Sometimes,Always,No,No
45124,Yes,Yes,Yes,15 years old,Female,0 times,0 times,Rarely,3 or more,3 to 5 days,Most of the time,Most of the time,No,Yes
19007,No,Yes,Yes,13 years old,Male,1 time,1 time,Most of the time,3 or more,0 days,Rarely,Always,Yes,No
25138,Yes,Yes,Yes,14 years old,Male,1 time,1 time,Sometimes,3 or more,1 or 2 days,Sometimes,Always,No,Yes
33091,No,No,No,14 years old,Female,0 times,0 times,Sometimes,2,0 days,Rarely,Rarely,No,No
2818,No,Yes,No,16 years old,Female,2 or 3 times,2 or 3 times,Never,3 or more,10 or more days,Never,Never,No,Yes
43268,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
28316,Yes,No,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
7044,No,No,No,16 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Never,No,No
39947,No,No,No,16 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
4015,Yes,No,No,13 years old,Male,1 time,0 times,Never,3 or more,0 days,Never,Most of the time,No,No
18853,No,No,No,15 years old,Male,1 time,0 times,Never,3 or more,3 to 5 days,Rarely,Sometimes,No,Yes
32112,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Sometimes,No,No
9221,No,No,No,15 years old,Female,0 times,0 times,Rarely,2,0 days,Most of the time,Most of the time,No,No
41538,No,No,No,14 years old,Female,0 times,0 times,Sometimes,2,0 days,Rarely,Never,No,No
22783,Yes,Yes,No,15 years old,Female,0 times,0 times,Rarely,2,0 days,Most of the time,Sometimes,No,No
52819,No,No,No,16 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Rarely,Rarely,No,No
37284,No,Yes,No,15 years old,Female,0 times,0 times,Rarely,1,0 days,Sometimes,Most of the time,No,No
32571,No,No,Yes,16 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
48945,No,No,No,17 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Always,Most of the time,No,No
40312,Yes,Yes,Yes,15 years old,Female,1 time,1 time,Always,0,0 days,Rarely,Never,Yes,No
20127,No,No,No,13 years old,Female,0 times,0 times,Never,3 or more,0 days,Rarely,Never,No,No
23660,No,No,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
33025,No,Yes,No,16 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
26205,No,No,No,14 years old,Male,0 times,1 time,Sometimes,2,0 days,Rarely,Never,No,No
22222,No,No,Yes,14 years old,Female,0 times,0 times,Sometimes,1,0 days,Rarely,Never,No,No
55147,No,No,No,14 years old,Male,0 times,0 times,Rarely,2,0 days,Most of the time,Always,No,No
26749,No,Yes,No,14 years old,Female,0 times,0 times,Sometimes,2,0 days,Sometimes,Sometimes,No,No
33638,Yes,No,No,15 years old,Female,0 times,1 time,Always,3 or more,0 days,Sometimes,Rarely,Yes,No
53751,No,No,Yes,14 years old,Female,0 times,1 time,Rarely,3 or more,0 days,Never,Most of the time,No,No
56022,No,No,No,14 years old,Female,0 times,0 times,Rarely,1,0 days,Sometimes,Sometimes,No,No
41196,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,3 to 5 days,Always,Never,No,Yes
8313,No,No,Yes,14 years old,Male,1 time,0 times,Rarely,1,0 days,Most of the time,Sometimes,No,No
37077,No,No,No,17 years old,Male,0 times,4 or 5 times,Never,3 or more,1 or 2 days,Most of the time,Always,No,Yes
30708,Yes,Yes,No,13 years old,Female,0 times,0 times,Most of the time,3 or more,6 to 9 days,Rarely,Never,Yes,Yes
49691,No,No,Yes,15 years old,Female,1 time,0 times,Most of the time,2,0 days,Rarely,Rarely,Yes,No
4437,No,No,Yes,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Most of the time,No,No
3040,No,Yes,No,17 years old,Female,0 times,1 time,Rarely,3 or more,10 or more days,Always,Most of the time,No,Yes
4189,No,No,No,17 years old,Female,0 times,0 times,Always,0,0 days,Never,Never,Yes,No
8397,No,No,No,14 years old,Male,0 times,2 or 3 times,Sometimes,3 or more,0 days,Most of the time,Never,No,No
53539,No,No,No,14 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Sometimes,No,No
54771,No,No,No,17 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Always,Rarely,No,Yes
55702,No,Yes,No,16 years old,Male,1 time,1 time,Sometimes,2,3 to 5 days,Always,Never,No,Yes
53452,No,No,No,17 years old,Female,0 times,1 time,Sometimes,3 or more,3 to 5 days,Sometimes,Sometimes,No,Yes
23293,Yes,No,Yes,15 years old,Female,0 times,0 times,Rarely,3 or more,10 or more days,Sometimes,Rarely,No,Yes
24461,No,No,No,16 years old,Female,0 times,0 times,Most of the time,2,0 days,Always,Always,Yes,No
17960,No,No,No,17 years old,Female,0 times,2 or 3 times,Rarely,3 or more,0 days,Rarely,Always,No,No
12412,No,No,No,15 years old,Female,0 times,0 times,Never,3 or more,1 or 2 days,Always,Sometimes,No,Yes
39887,No,No,No,17 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Most of the time,No,No
24581,Yes,Yes,Yes,16 years old,Female,0 times,1 time,Sometimes,3 or more,3 to 5 days,Always,Never,No,Yes
10311,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Sometimes,Never,No,No
24831,No,No,No,17 years old,Male,0 times,2 or 3 times,Sometimes,2,0 days,Rarely,Never,No,No
5412,No,No,No,15 years old,Female,0 times,0 times,Rarely,0,0 days,Always,Sometimes,No,No
47386,Yes,No,Yes,17 years old,Female,0 times,0 times,Never,3 or more,1 or 2 days,Sometimes,Rarely,No,Yes
54559,No,No,No,13 years old,Female,0 times,0 times,Rarely,1,0 days,Sometimes,Never,No,No
46468,No,Yes,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Rarely,Always,No,No
37066,No,No,Yes,16 years old,Male,0 times,4 or 5 times,Rarely,2,1 or 2 days,Sometimes,Rarely,No,Yes
19538,No,No,No,17 years old,Female,0 times,0 times,Rarely,2,0 days,Most of the time,Rarely,No,No
23722,No,No,No,16 years old,Male,1 time,1 time,Rarely,3 or more,0 days,Most of the time,Always,No,No
3607,Yes,No,No,14 years old,Male,0 times,1 time,Never,1,1 or 2 days,Rarely,Most of the time,No,Yes
29683,No,No,No,17 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Rarely,Always,No,No
50444,No,Yes,No,15 years old,Male,0 times,1 time,Never,3 or more,3 to 5 days,Most of the time,Always,No,Yes
35404,No,No,Yes,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Most of the time,No,No
19591,No,No,No,13 years old,Female,0 times,0 times,Rarely,2,0 days,Most of the time,Always,No,No
21273,No,No,Yes,14 years old,Female,1 time,1 time,Always,3 or more,0 days,Rarely,Never,Yes,No
14133,No,Yes,Yes,15 years old,Female,1 time,0 times,Most of the time,3 or more,3 to 5 days,Sometimes,Rarely,Yes,Yes
55916,No,No,Yes,14 years old,Female,0 times,0 times,Most of the time,1,1 or 2 days,Most of the time,Never,Yes,Yes
54072,Yes,No,No,15 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Sometimes,Most of the time,No,No
43740,No,No,No,15 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Never,Sometimes,No,No
18212,No,No,No,14 years old,Male,0 times,0 times,Rarely,0,0 days,Most of the time,Always,No,No
615,No,Yes,No,15 years old,Female,1 time,2 or 3 times,Always,3 or more,0 days,Rarely,Never,Yes,No
5186,No,No,No,16 years old,Male,0 times,1 time,Rarely,3 or more,0 days,Most of the time,Always,No,No
48548,No,No,No,16 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Sometimes,Rarely,No,Yes
19521,No,No,No,13 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Never,No,No
56714,No,No,No,17 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Always,Always,No,Yes
38445,No,Yes,No,13 years old,Female,0 times,0 times,Most of the time,2,0 days,Rarely,Always,Yes,No
30656,No,No,No,17 years old,Female,0 times,0 times,Sometimes,2,1 or 2 days,Rarely,Never,No,Yes
10584,No,No,No,15 years old,Female,1 time,0 times,Rarely,3 or more,0 days,Never,Always,No,No
55904,No,Yes,No,14 years old,Male,0 times,0 times,Most of the time,0,1 or 2 days,Rarely,Never,Yes,Yes
28797,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
15371,No,Yes,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Rarely,Never,No,No
38631,No,No,No,17 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Most of the time,Rarely,No,Yes
46440,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
23343,No,No,No,14 years old,Male,0 times,0 times,Rarely,3 or more,3 to 5 days,Most of the time,Sometimes,No,Yes
39071,No,No,No,17 years old,Male,2 or 3 times,12 or more times,Sometimes,2,3 to 5 days,Most of the time,Always,No,Yes
15240,No,No,No,15 years old,Female,0 times,0 times,Never,2,0 days,Rarely,Always,No,No
29498,Yes,Yes,No,13 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Most of the time,No,No
28393,No,No,No,17 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Most of the time,No,No
35918,No,No,No,14 years old,Male,0 times,0 times,Never,2,0 days,Sometimes,Always,No,No
31947,No,No,No,16 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Always,Most of the time,No,No
31590,No,No,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Never,Rarely,No,No
34315,No,No,No,13 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Always,Always,No,No
1292,No,No,No,17 years old,Male,0 times,0 times,Most of the time,2,1 or 2 days,Most of the time,Never,Yes,Yes
20511,Yes,Yes,Yes,16 years old,Female,0 times,0 times,Sometimes,2,0 days,Rarely,Most of the time,No,No
35503,No,No,No,13 years old,Male,0 times,1 time,Never,3 or more,0 days,Rarely,Always,No,No
4176,No,No,No,17 years old,Female,0 times,0 times,Sometimes,2,3 to 5 days,Sometimes,Sometimes,No,Yes
52986,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Most of the time,No,No
50253,No,No,No,16 years old,Female,0 times,0 times,Never,3 or more,0 days,Sometimes,Always,No,No
33461,No,No,Yes,17 years old,Female,0 times,0 times,Most of the time,2,3 to 5 days,Most of the time,Never,Yes,Yes
34343,No,No,Yes,14 years old,Male,0 times,1 time,Never,3 or more,0 days,Never,Never,No,No
36002,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Rarely,No,No
16614,Yes,Yes,Yes,14 years old,Female,2 or 3 times,4 or 5 times,Sometimes,3 or more,1 or 2 days,Sometimes,Rarely,No,Yes
